residential_kw,dc_campus_1_kw,dc_campus_2_kw,dc_campus_3_kw
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
540.2701241999999,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
539.0281656000001,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
537.7861656000001,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
546.4800828,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
541.5121242,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
540.2701241999999,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
536.5441656,5000.0,8000.0,12000.0
541.5121242,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
546.4800828,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
529.092207,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
541.5121242,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
531.5762070000001,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
540.2701241999999,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
541.5121242,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
542.7541242,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
541.5121242,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
536.5441656,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
546.4800828,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
534.0601656000001,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
546.4800828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
543.9961241999999,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
543.9961241999999,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
543.9961241999999,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
546.4800828,5000.0,8000.0,12000.0
546.4800828,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
540.2701241999999,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
548.9640828,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
553.9320414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
552.6900414,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
547.7220828,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9,5000.0,8000.0,12000.0
558.9020700000003,5000.0,8000.0,12000.0
560.5579872000003,5000.0,8000.0,12000.0
560.5579872000003,5000.0,8000.0,12000.0
562.2139458000004,5000.0,8000.0,12000.0
562.2139458000004,5000.0,8000.0,12000.0
562.2139458000004,5000.0,8000.0,12000.0
562.2139458000004,5000.0,8000.0,12000.0
563.8698630000002,5000.0,8000.0,12000.0
557.6599044000003,5000.0,8000.0,12000.0
563.8698630000002,5000.0,8000.0,12000.0
551.4499458000004,5000.0,8000.0,12000.0
557.2459458000003,5000.0,8000.0,12000.0
563.4559044000003,5000.0,8000.0,12000.0
551.0359872000004,5000.0,8000.0,12000.0
557.6599044000003,5000.0,8000.0,12000.0
559.3158630000003,5000.0,8000.0,12000.0
565.5258216000003,5000.0,8000.0,12000.0
565.1118630000002,5000.0,8000.0,12000.0
559.3159044000004,5000.0,8000.0,12000.0
564.2838630000002,5000.0,8000.0,12000.0
558.0739044000003,5000.0,8000.0,12000.0
558.0739044000004,5000.0,8000.0,12000.0
558.4878630000003,5000.0,8000.0,12000.0
552.2779044000004,5000.0,8000.0,12000.0
553.5199044000002,5000.0,8000.0,12000.0
557.2459044000002,5000.0,8000.0,12000.0
563.0419044000004,5000.0,8000.0,12000.0
557.6598630000002,5000.0,8000.0,12000.0
564.2837802000003,5000.0,8000.0,12000.0
564.2837802000003,5000.0,8000.0,12000.0
564.2837802000003,5000.0,8000.0,12000.0
558.0738216000002,5000.0,8000.0,12000.0
564.2837802000003,5000.0,8000.0,12000.0
564.2837802000003,5000.0,8000.0,12000.0
547.7238630000003,5000.0,8000.0,12000.0
560.1437388000003,5000.0,8000.0,12000.0
560.1437388000003,5000.0,8000.0,12000.0
550.2078216000002,5000.0,8000.0,12000.0
547.7238216000003,5000.0,8000.0,12000.0
561.3857388000001,5000.0,8000.0,12000.0
560.1437388000003,5000.0,8000.0,12000.0
561.3857388000001,5000.0,8000.0,12000.0
556.4177802000002,5000.0,8000.0,12000.0
552.2778216000003,5000.0,8000.0,12000.0
559.3157388000003,5000.0,8000.0,12000.0
565.5256974000002,5000.0,8000.0,12000.0
562.6276560000002,5000.0,8000.0,12000.0
561.3856560000002,5000.0,8000.0,12000.0
567.5956146000002,5000.0,8000.0,12000.0
562.2136974000003,5000.0,8000.0,12000.0
568.8376146000002,5000.0,8000.0,12000.0
556.4176974000003,5000.0,8000.0,12000.0
570.9075732000002,5000.0,8000.0,12000.0
558.4876560000002,5000.0,8000.0,12000.0
553.5196974000003,5000.0,8000.0,12000.0
560.9716560000002,5000.0,8000.0,12000.0
567.1815732000003,5000.0,8000.0,12000.0
565.9395732000004,5000.0,8000.0,12000.0
560.9716146000002,5000.0,8000.0,12000.0
570.9075732000002,5000.0,8000.0,12000.0
565.9396146000003,5000.0,8000.0,12000.0
570.9075732000002,5000.0,8000.0,12000.0
555.1756560000002,5000.0,8000.0,12000.0
564.6976146000002,5000.0,8000.0,12000.0
565.9396146000003,5000.0,8000.0,12000.0
566.3535732000003,5000.0,8000.0,12000.0
572.5635318000002,5000.0,8000.0,12000.0
574.6334904000003,5000.0,8000.0,12000.0
566.3535732000003,5000.0,8000.0,12000.0
568.0095318000001,5000.0,8000.0,12000.0
573.8054490000003,5000.0,8000.0,12000.0
573.8054490000003,5000.0,8000.0,12000.0
565.5254904000002,5000.0,8000.0,12000.0
577.1173248000003,5000.0,8000.0,12000.0
572.1493662000003,5000.0,8000.0,12000.0
572.9773248000002,5000.0,8000.0,12000.0
580.0152420000002,5000.0,8000.0,12000.0
581.6712006000002,5000.0,8000.0,12000.0
581.6712006000002,5000.0,8000.0,12000.0
576.7032420000002,5000.0,8000.0,12000.0
581.6712006000002,5000.0,8000.0,12000.0
576.2892006000002,5000.0,8000.0,12000.0
576.2892006000002,5000.0,8000.0,12000.0
572.1492006000002,5000.0,8000.0,12000.0
578.3591592000002,5000.0,8000.0,12000.0
574.6331592000003,5000.0,8000.0,12000.0
583.3271178000002,5000.0,8000.0,12000.0
578.3591592000002,5000.0,8000.0,12000.0
578.3591592000002,5000.0,8000.0,12000.0
584.9830764000003,5000.0,8000.0,12000.0
584.9830764000003,5000.0,8000.0,12000.0
584.9830764000003,5000.0,8000.0,12000.0
584.9830764000003,5000.0,8000.0,12000.0
584.9830764000003,5000.0,8000.0,12000.0
583.3271592000002,5000.0,8000.0,12000.0
567.1812834000002,5000.0,8000.0,12000.0
582.4991592000002,5000.0,8000.0,12000.0
569.2512420000002,5000.0,8000.0,12000.0
576.2892420000002,5000.0,8000.0,12000.0
574.2192834000002,5000.0,8000.0,12000.0
575.4612834000002,5000.0,8000.0,12000.0
581.6712420000002,5000.0,8000.0,12000.0
576.7032834000001,5000.0,8000.0,12000.0
573.8053248000003,5000.0,8000.0,12000.0
567.5954076000002,5000.0,8000.0,12000.0
578.7733248000003,5000.0,8000.0,12000.0
572.5633662000002,5000.0,8000.0,12000.0
578.3593662000003,5000.0,8000.0,12000.0
572.1494076000001,5000.0,8000.0,12000.0
573.3914076000003,5000.0,8000.0,12000.0
575.0474490000003,5000.0,8000.0,12000.0
574.2194904000003,5000.0,8000.0,12000.0
573.3915318000003,5000.0,8000.0,12000.0
567.1815732000002,5000.0,8000.0,12000.0
569.6655732000002,5000.0,8000.0,12000.0
574.6335318000002,5000.0,8000.0,12000.0
557.2456560000002,5000.0,8000.0,12000.0
558.4876560000002,5000.0,8000.0,12000.0
576.7034904000002,5000.0,8000.0,12000.0
561.3856560000002,5000.0,8000.0,12000.0
574.6335318000002,5000.0,8000.0,12000.0
564.6976146000002,5000.0,8000.0,12000.0
568.4235732000002,5000.0,8000.0,12000.0
558.4876560000002,5000.0,8000.0,12000.0
567.1815732000003,5000.0,8000.0,12000.0
574.2194904000003,5000.0,8000.0,12000.0
552.2776974000003,5000.0,8000.0,12000.0
562.6275732000003,5000.0,8000.0,12000.0
569.6655318000003,5000.0,8000.0,12000.0
558.4876146000003,5000.0,8000.0,12000.0
566.7675732000004,5000.0,8000.0,12000.0
562.6275732000003,5000.0,8000.0,12000.0
574.6334904000003,5000.0,8000.0,12000.0
574.6334904000003,5000.0,8000.0,12000.0
564.2835732000002,5000.0,8000.0,12000.0
554.3476560000001,5000.0,8000.0,12000.0
572.1495318000002,5000.0,8000.0,12000.0
565.1116146000002,5000.0,8000.0,12000.0
571.3215732000002,5000.0,8000.0,12000.0
566.3535732000003,5000.0,8000.0,12000.0
572.1516432000004,5000.0,8000.0,12000.0
570.0816432000004,5000.0,8000.0,12000.0
563.8716846000004,5000.0,8000.0,12000.0
577.9475604000004,5000.0,8000.0,12000.0
566.7696432000005,5000.0,8000.0,12000.0
568.0116018000004,5000.0,8000.0,12000.0
579.1895190000005,5000.0,8000.0,12000.0
577.1196018000005,5000.0,8000.0,12000.0
577.1196018000005,5000.0,8000.0,12000.0
572.9796018000005,5000.0,8000.0,12000.0
571.7376432000005,5000.0,8000.0,12000.0
580.4316018000005,5000.0,8000.0,12000.0
575.0496846000004,5000.0,8000.0,12000.0
580.0176432000005,5000.0,8000.0,12000.0
584.9856018000005,5000.0,8000.0,12000.0
586.6415604000005,5000.0,8000.0,12000.0
580.8456018000005,5000.0,8000.0,12000.0
585.3995604000004,5000.0,8000.0,12000.0
589.5395190000004,5000.0,8000.0,12000.0
588.2975190000004,5000.0,8000.0,12000.0
595.3354362000005,5000.0,8000.0,12000.0
594.0934776000005,5000.0,8000.0,12000.0
587.0556018000005,5000.0,8000.0,12000.0
594.0935190000005,5000.0,8000.0,12000.0
593.6795190000005,5000.0,8000.0,12000.0
594.5075190000005,5000.0,8000.0,12000.0
589.5395604000004,5000.0,8000.0,12000.0
601.9594362000005,5000.0,8000.0,12000.0
597.4055190000005,5000.0,8000.0,12000.0
600.3034776000004,5000.0,8000.0,12000.0
601.1314362000005,5000.0,8000.0,12000.0
605.2714362000005,5000.0,8000.0,12000.0
603.2013948000005,5000.0,8000.0,12000.0
599.8894776000004,5000.0,8000.0,12000.0
613.9654362000005,5000.0,8000.0,12000.0
613.9654362000005,5000.0,8000.0,12000.0
610.2394362000005,5000.0,8000.0,12000.0
600.3035604000004,5000.0,8000.0,12000.0
616.0354776000005,5000.0,8000.0,12000.0
603.6156432000005,5000.0,8000.0,12000.0
596.1616560000002,5000.0,8000.0,12000.0
605.2695732000002,5000.0,8000.0,12000.0
599.0596146000003,5000.0,8000.0,12000.0
605.2695732000002,5000.0,8000.0,12000.0
606.0975732000002,5000.0,8000.0,12000.0
611.0655318000003,5000.0,8000.0,12000.0
604.8555732000002,5000.0,8000.0,12000.0
619.7594076000001,5000.0,8000.0,12000.0
616.8614490000002,5000.0,8000.0,12000.0
614.7914490000003,5000.0,8000.0,12000.0
613.5494490000002,5000.0,8000.0,12000.0
616.4474076000001,5000.0,8000.0,12000.0
610.6514490000003,5000.0,8000.0,12000.0
619.7593662000002,5000.0,8000.0,12000.0
619.7593662000002,5000.0,8000.0,12000.0
619.7593662000002,5000.0,8000.0,12000.0
607.7534490000003,5000.0,8000.0,12000.0
613.9634076000001,5000.0,8000.0,12000.0
616.8613662000001,5000.0,8000.0,12000.0
605.6834490000002,5000.0,8000.0,12000.0
616.4473662000003,5000.0,8000.0,12000.0
616.8613662000001,5000.0,8000.0,12000.0
610.6514076000002,5000.0,8000.0,12000.0
616.8613662000001,5000.0,8000.0,12000.0
616.8613662000001,5000.0,8000.0,12000.0
619.7593248000002,5000.0,8000.0,12000.0
614.7913662000002,5000.0,8000.0,12000.0
607.3394076000002,5000.0,8000.0,12000.0
614.7913662000002,5000.0,8000.0,12000.0
613.5493662000001,5000.0,8000.0,12000.0
613.5493662000001,5000.0,8000.0,12000.0
616.8613662000001,5000.0,8000.0,12000.0
616.8613662000001,5000.0,8000.0,12000.0
614.7914076000002,5000.0,8000.0,12000.0
622.6573248000003,5000.0,8000.0,12000.0
625.5552834000002,5000.0,8000.0,12000.0
631.3512420000002,5000.0,8000.0,12000.0
637.1472006000002,5000.0,8000.0,12000.0
640.0451592000002,5000.0,8000.0,12000.0
640.0451592000002,5000.0,8000.0,12000.0
635.0772006000002,5000.0,8000.0,12000.0
635.0772006000002,5000.0,8000.0,12000.0
623.8992834000002,5000.0,8000.0,12000.0
630.5232420000002,5000.0,8000.0,12000.0
642.9431592000002,5000.0,8000.0,12000.0
636.7332006000003,5000.0,8000.0,12000.0
630.5232420000002,5000.0,8000.0,12000.0
642.9431592000002,5000.0,8000.0,12000.0
642.9431592000002,5000.0,8000.0,12000.0
642.9431592000002,5000.0,8000.0,12000.0
633.0072420000002,5000.0,8000.0,12000.0
642.9431592000002,5000.0,8000.0,12000.0
634.2492420000002,5000.0,8000.0,12000.0
630.1092834000002,5000.0,8000.0,12000.0
634.2492420000002,5000.0,8000.0,12000.0
618.9313662000003,5000.0,8000.0,12000.0
637.1472420000002,5000.0,8000.0,12000.0
634.2492834000002,5000.0,8000.0,12000.0
631.3513248000002,5000.0,8000.0,12000.0
631.3513248000002,5000.0,8000.0,12000.0
620.1740286000002,5000.0,8000.0,12000.0
620.1740286000002,5000.0,8000.0,12000.0
620.1740286000002,5000.0,8000.0,12000.0
625.1419872000002,5000.0,8000.0,12000.0
637.1479044000001,5000.0,8000.0,12000.0
632.1799458000002,5000.0,8000.0,12000.0
624.7279872000003,5000.0,8000.0,12000.0
640.0458630000002,5000.0,8000.0,12000.0
640.0458630000002,5000.0,8000.0,12000.0
627.2119458000001,5000.0,8000.0,12000.0
645.8418216000001,5000.0,8000.0,12000.0
645.8418216000001,5000.0,8000.0,12000.0
642.9438630000001,5000.0,8000.0,12000.0
645.8418216000001,5000.0,8000.0,12000.0
640.8738630000001,5000.0,8000.0,12000.0
645.8418216000001,5000.0,8000.0,12000.0
640.8738630000001,5000.0,8000.0,12000.0
640.0459044000002,5000.0,8000.0,12000.0
637.1479458000001,5000.0,8000.0,12000.0
657.8479044000001,5000.0,8000.0,12000.0
657.8479044000001,5000.0,8000.0,12000.0
672.7519044000002,5000.0,8000.0,12000.0
669.4399044000002,5000.0,8000.0,12000.0
675.6498630000001,5000.0,8000.0,12000.0
675.6498630000001,5000.0,8000.0,12000.0
697.1778216000001,5000.0,8000.0,12000.0
707.9417388000002,5000.0,8000.0,12000.0
698.0058216000001,5000.0,8000.0,12000.0
702.1457802000001,5000.0,8000.0,12000.0
698.8337802000002,5000.0,8000.0,12000.0
693.8658216000001,5000.0,8000.0,12000.0
689.7258630000002,5000.0,8000.0,12000.0
702.1457802000001,5000.0,8000.0,12000.0
694.2798630000002,5000.0,8000.0,12000.0
702.1457802000001,5000.0,8000.0,12000.0
697.1778216000001,5000.0,8000.0,12000.0
700.0757802000002,5000.0,8000.0,12000.0
705.0437388000001,5000.0,8000.0,12000.0
713.7376146000003,5000.0,8000.0,12000.0
713.7376146000003,5000.0,8000.0,12000.0
706.6996560000002,5000.0,8000.0,12000.0
716.6355732000001,5000.0,8000.0,12000.0
716.6355732000001,5000.0,8000.0,12000.0
716.6355732000001,5000.0,8000.0,12000.0
731.1255732000001,5000.0,8000.0,12000.0
717.4636974000002,5000.0,8000.0,12000.0
